uid,text,fluency,omission,addition,repetition,evaluator_name,language_code,eid,team_name,category,triple_count,tripleset,stratum,sample_id,reference_text,system
ga_384,"""Is é Coláiste William agus Mary, atá suite in Williamsburg, Virginia, an láthair do Scoil Ghnó Mason atá suite laistigh de Halla Alan B. Miller.""",2,False,False,False,A009,ga,169,refs,Building,3,"Alan_B._Miller_Hall | currentTenants | Mason_School_of_Business<br>Alan_B._Miller_Hall | location | Williamsburg,_Virginia<br>Alan_B._Miller_Hall | owner | College_of_William_&_Mary",Building#3,84,"""Is é Coláiste William agus Mary, atá suite in Williamsburg, Virginia, an láthair do Scoil Ghnó Mason atá suite laistigh de Halla Alan B. Miller.""",ref
ga_84,"Is iad na múinteoirí reatha de Scoil Gnó Mason Alan B. Miller Hall, Williamsburg, Virginia, atá faoi úinéireacht Choláiste William agus Máire.",5,True,True,True,A005,ga,169,team_a,Building,3,"Alan_B._Miller_Hall | currentTenants | Mason_School_of_Business<br>Alan_B._Miller_Hall | location | Williamsburg,_Virginia<br>Alan_B._Miller_Hall | owner | College_of_William_&_Mary",Building#3,84,"""Is é Coláiste William agus Mary, atá suite in Williamsburg, Virginia, an láthair do Scoil Ghnó Mason atá suite laistigh de Halla Alan B. Miller.""",ref
ga_284,"Is é Scoil Ghnó Mason tionónta reatha Halla Alan B Miller, a bhfuil lonnaithe i Williamsburg Virginia. Is le College of William and Mary é, agus is le Scoil Ghnó Mason é.",4,False,False,True,A007,ga,169,team_d,Building,3,"Alan_B._Miller_Hall | currentTenants | Mason_School_of_Business<br>Alan_B._Miller_Hall | location | Williamsburg,_Virginia<br>Alan_B._Miller_Hall | owner | College_of_William_&_Mary",Building#3,84,"""Is é Coláiste William agus Mary, atá suite in Williamsburg, Virginia, an láthair do Scoil Ghnó Mason atá suite laistigh de Halla Alan B. Miller.""",ref
ga_485,Is é Alma mater Brandon Carter Ollscoil Cambridge.  Tá Ollscoil Cambridge ceangailte le Comhlacht Ollscoileanna na hEorpa.,4,True,True,True,A006,ga,1104,team_a,Scientist,2,Brandon_Carter | almaMater | University_of_Cambridge<br>University_of_Cambridge | affiliation | League_of_European_Research_Universities,Scientist#2,85,Tá Ollscoil Cambridge cleamhnaithe le Léig na nOllscoileanna Taighde Eorpacha agus is alma mater Brandon Carter í.,ref
ga_185,Tá Ollscoil Cambridge cleamhnaithe le Léig na nOllscoileanna Taighde Eorpacha agus is alma mater Brandon Carter í.,4,True,True,True,A008,ga,1104,refs,Scientist,2,Brandon_Carter | almaMater | University_of_Cambridge<br>University_of_Cambridge | affiliation | League_of_European_Research_Universities,Scientist#2,85,Tá Ollscoil Cambridge cleamhnaithe le Léig na nOllscoileanna Taighde Eorpacha agus is alma mater Brandon Carter í.,ref
ga_385,"Dfhreastal Brandon Carter ar Ollscoil Cambridge, a bhfuil cleamhnaithe le Comhghleacaíocht Ollscoileanna Taighde na hEorpa.",1,True,True,True,A009,ga,1104,team_d,Scientist,2,Brandon_Carter | almaMater | University_of_Cambridge<br>University_of_Cambridge | affiliation | League_of_European_Research_Universities,Scientist#2,85,Tá Ollscoil Cambridge cleamhnaithe le Léig na nOllscoileanna Taighde Eorpacha agus is alma mater Brandon Carter í.,ref
ga_85,"D’fhreastail Brandon Carter ar Ollscoil Cambridge, atá cleamhnaithe le Conradh na nOllscoileanna Taighde Eorpacha.",5,True,True,True,A005,ga,1104,team_g,Scientist,2,Brandon_Carter | almaMater | University_of_Cambridge<br>University_of_Cambridge | affiliation | League_of_European_Research_Universities,Scientist#2,85,Tá Ollscoil Cambridge cleamhnaithe le Léig na nOllscoileanna Taighde Eorpacha agus is alma mater Brandon Carter í.,ref
ga_285,Fuair Brandon Carter céim ó University of Cambridge. Tá Ollscoil Cambridge comhcheangailte le League of European Research Universities.,5,True,True,True,A007,ga,1104,team_b,Scientist,2,Brandon_Carter | almaMater | University_of_Cambridge<br>University_of_Cambridge | affiliation | League_of_European_Research_Universities,Scientist#2,85,Tá Ollscoil Cambridge cleamhnaithe le Léig na nOllscoileanna Taighde Eorpacha agus is alma mater Brandon Carter í.,ref
ga_486,"Is é Teach Craolacháin an chathair inar bhunaigh John Reith, an 1ú Barún Reith an BBC. Ba é Steve Bright a chruthaigh Bananaman agus na réaltaí Bill Oddie, agus chraol an BBC é.",3,False,False,True,A006,ga,763,team_g,ComicsCharacter,5,"BBC | city | Broadcasting_House<br>Bananaman | starring | Bill_Oddie<br>Bananaman | creator | Steve_Bright<br>BBC | foundedBy | John_Reith,_1st_Baron_Reith<br>Bananaman | broadcastedBy | BBC",ComicsCharacter#5,86,"""Chraol an BBC Bananaman ina raibh príomhpháirt ag Bill Oddie agus é cruthaithe ag Steve Bright. Bhunaigh an 1ú Barún, John Reith, an BBC agus tá sé lonnaithe ag Teach Craolacháin.""",ref
ga_186,"Tá príomhpháirt i mBananaman, a chruthaigh Steve Bright, ag Bill Oddie. Craolann BBC, lonnaithe i mBroadcasting House, Bananaman. Bhunaigh John Reith, 1st Baron Reith é.",4,True,True,True,A008,ga,763,team_b,ComicsCharacter,5,"BBC | city | Broadcasting_House<br>Bananaman | starring | Bill_Oddie<br>Bananaman | creator | Steve_Bright<br>BBC | foundedBy | John_Reith,_1st_Baron_Reith<br>Bananaman | broadcastedBy | BBC",ComicsCharacter#5,86,"""Chraol an BBC Bananaman ina raibh príomhpháirt ag Bill Oddie agus é cruthaithe ag Steve Bright. Bhunaigh an 1ú Barún, John Reith, an BBC agus tá sé lonnaithe ag Teach Craolacháin.""",ref
ga_386,"Bunaíodh an BBC ag John Reith, an chéad Baron Reith agus tá sé suite i Teach Craolacháin.  Bananaman, a chruthaigh Steve Bright agus a scaoileadh ag an BBC, réaltaí Bill Oddie.",2,True,True,True,A009,ga,763,team_a,ComicsCharacter,5,"BBC | city | Broadcasting_House<br>Bananaman | starring | Bill_Oddie<br>Bananaman | creator | Steve_Bright<br>BBC | foundedBy | John_Reith,_1st_Baron_Reith<br>Bananaman | broadcastedBy | BBC",ComicsCharacter#5,86,"""Chraol an BBC Bananaman ina raibh príomhpháirt ag Bill Oddie agus é cruthaithe ag Steve Bright. Bhunaigh an 1ú Barún, John Reith, an BBC agus tá sé lonnaithe ag Teach Craolacháin.""",ref
ga_86,"""Chraol an BBC Bananaman ina raibh príomhpháirt ag Bill Oddie agus é cruthaithe ag Steve Bright. Bhunaigh an 1ú Barún, John Reith, an BBC agus tá sé lonnaithe ag Teach Craolacháin.""",5,True,True,True,A005,ga,763,refs,ComicsCharacter,5,"BBC | city | Broadcasting_House<br>Bananaman | starring | Bill_Oddie<br>Bananaman | creator | Steve_Bright<br>BBC | foundedBy | John_Reith,_1st_Baron_Reith<br>Bananaman | broadcastedBy | BBC",ComicsCharacter#5,86,"""Chraol an BBC Bananaman ina raibh príomhpháirt ag Bill Oddie agus é cruthaithe ag Steve Bright. Bhunaigh an 1ú Barún, John Reith, an BBC agus tá sé lonnaithe ag Teach Craolacháin.""",ref
ga_286,"Seolann an BBC, a bhunaigh John Reith, an chéad báróin Reith, Bananaman ó Teach Sráidbhaile i gcathair Broadcasting House. Bill Oddie a chruthaigh Bananaman.",3,False,False,True,A007,ga,763,team_d,ComicsCharacter,5,"BBC | city | Broadcasting_House<br>Bananaman | starring | Bill_Oddie<br>Bananaman | creator | Steve_Bright<br>BBC | foundedBy | John_Reith,_1st_Baron_Reith<br>Bananaman | broadcastedBy | BBC",ComicsCharacter#5,86,"""Chraol an BBC Bananaman ina raibh príomhpháirt ag Bill Oddie agus é cruthaithe ag Steve Bright. Bhunaigh an 1ú Barún, John Reith, an BBC agus tá sé lonnaithe ag Teach Craolacháin.""",ref
ga_487,"Bunaíodh Hypermarcas, comhlacht S.A., ar an 2001-01-01 agus is é Mantecorp a fhochomhlacht.",5,True,True,True,A006,ga,1552,team_d,Company,3,Hypermarcas | foundingDate | 2001-01-01<br>Hypermarcas | type | S.A._(corporation)<br>Hypermarcas | subsidiary | Mantecorp,Company#3,87,"""Bunaíodh Hypermarcas, cineál S.A. (corporáid) an 1 Eanáir 2001, agus tá fochuideachta aige darb ainm Mantecorp.""",ref
ga_187,"Bunaíodh Hypermarcas ar 1 Eanáir, 2001 agus is S.A. (corparáid) é. Tá fochuideachta aige ar a dtugtar Mantecorp.",5,True,True,True,A008,ga,1552,team_g,Company,3,Hypermarcas | foundingDate | 2001-01-01<br>Hypermarcas | type | S.A._(corporation)<br>Hypermarcas | subsidiary | Mantecorp,Company#3,87,"""Bunaíodh Hypermarcas, cineál S.A. (corporáid) an 1 Eanáir 2001, agus tá fochuideachta aige darb ainm Mantecorp.""",ref
ga_387,Bunaíodh Hypermarcas ar 01 Eanáir 2001 agus is s.a. é. Is leis Mantecorp.,1,False,False,True,A009,ga,1552,team_b,Company,3,Hypermarcas | foundingDate | 2001-01-01<br>Hypermarcas | type | S.A._(corporation)<br>Hypermarcas | subsidiary | Mantecorp,Company#3,87,"""Bunaíodh Hypermarcas, cineál S.A. (corporáid) an 1 Eanáir 2001, agus tá fochuideachta aige darb ainm Mantecorp.""",ref
ga_87,"Is cuideachta SA é Hypermarcas, a bunaíodh ar 1 Eanáir 2001, agus tá fo-chomhpháirtíocht aige ar a dtugtar Mantecorp.",5,True,True,True,A005,ga,1552,team_a,Company,3,Hypermarcas | foundingDate | 2001-01-01<br>Hypermarcas | type | S.A._(corporation)<br>Hypermarcas | subsidiary | Mantecorp,Company#3,87,"""Bunaíodh Hypermarcas, cineál S.A. (corporáid) an 1 Eanáir 2001, agus tá fochuideachta aige darb ainm Mantecorp.""",ref
ga_287,"""Bunaíodh Hypermarcas, cineál S.A. (corporáid) an 1 Eanáir 2001, agus tá fochuideachta aige darb ainm Mantecorp.""",4,True,True,True,A007,ga,1552,refs,Company,3,Hypermarcas | foundingDate | 2001-01-01<br>Hypermarcas | type | S.A._(corporation)<br>Hypermarcas | subsidiary | Mantecorp,Company#3,87,"""Bunaíodh Hypermarcas, cineál S.A. (corporáid) an 1 Eanáir 2001, agus tá fochuideachta aige darb ainm Mantecorp.""",ref
ga_488,Fuair Liselotte Grschebina bás i bPetah Tikva.,5,True,True,True,A006,ga,561,team_b,Artist,1,Liselotte_Grschebina | deathPlace | Petah_Tikva,Artist#1,88,Fuair Liselotte Grschebina bás in Petah Tikva.,ref
ga_188,Fuair Liselotte Grschebina bás i Petah Tikva.,5,True,True,True,A008,ga,561,team_a,Artist,1,Liselotte_Grschebina | deathPlace | Petah_Tikva,Artist#1,88,Fuair Liselotte Grschebina bás in Petah Tikva.,ref
ga_388,Fuair Liselotte Grschebina bás in Petah Tikva.,5,True,True,True,A009,ga,561,refs,Artist,1,Liselotte_Grschebina | deathPlace | Petah_Tikva,Artist#1,88,Fuair Liselotte Grschebina bás in Petah Tikva.,ref
ga_88,Cailleadh Liselotte Grebina i Petah Tikva.,5,True,True,True,A005,ga,561,team_d,Artist,1,Liselotte_Grschebina | deathPlace | Petah_Tikva,Artist#1,88,Fuair Liselotte Grschebina bás in Petah Tikva.,ref
ga_288,Fuair ​​Liselotte Grschebina bás i Petah Tikva.,5,True,True,True,A007,ga,561,team_g,Artist,1,Liselotte_Grschebina | deathPlace | Petah_Tikva,Artist#1,88,Fuair Liselotte Grschebina bás in Petah Tikva.,ref
ga_489,Tá Institiúid Teicneolaíochta Acharya cleamhnaithe le hOllscoil Teicneolaíochta Visvesvaraya agus tá 700 mac léinn iarchéime aici.,5,True,True,True,A006,ga,1042,refs,University,2,Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University<br>Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700,University#2,89,Tá Institiúid Teicneolaíochta Acharya cleamhnaithe le hOllscoil Teicneolaíochta Visvesvaraya agus tá 700 mac léinn iarchéime aici.,ref
ga_189,Tá Institiúid Teicneolaíochta Acharya cleamhnaithe le Ollscoil Teicneolaíochta Visvesvaraya agus tá 700 iarchéimí aige.,4,True,True,True,A008,ga,1042,team_d,University,2,Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University<br>Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700,University#2,89,Tá Institiúid Teicneolaíochta Acharya cleamhnaithe le hOllscoil Teicneolaíochta Visvesvaraya agus tá 700 mac léinn iarchéime aici.,ref
ga_389,Tá Institiúid Teicneolaíochta Acharya cleamhnaithe le hOllscoil Theicneolaíoch Visvesvaraya agus tá 700 mac léinn iarchéime aici.,2,True,True,True,A009,ga,1042,team_g,University,2,Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University<br>Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700,University#2,89,Tá Institiúid Teicneolaíochta Acharya cleamhnaithe le hOllscoil Teicneolaíochta Visvesvaraya agus tá 700 mac léinn iarchéime aici.,ref
ga_89,Tá Acharya Institute of Technology comhcheangailte le Visvesvaraya Technological University. Tá 700 scoláire iarchéime aige.,5,True,True,True,A005,ga,1042,team_b,University,2,Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University<br>Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700,University#2,89,Tá Institiúid Teicneolaíochta Acharya cleamhnaithe le hOllscoil Teicneolaíochta Visvesvaraya agus tá 700 mac léinn iarchéime aici.,ref
ga_289,Tá Institiúid Teicneolaíochta Acharya ceangailte le Ollscoil Teicneolaíochta Visvesvaraya agus tá 700 mac léinn iarchéime ann.,5,True,True,True,A007,ga,1042,team_a,University,2,Acharya_Institute_of_Technology | affiliation | Visvesvaraya_Technological_University<br>Acharya_Institute_of_Technology | numberOfPostgraduateStudents | 700,University#2,89,Tá Institiúid Teicneolaíochta Acharya cleamhnaithe le hOllscoil Teicneolaíochta Visvesvaraya agus tá 700 mac léinn iarchéime aici.,ref
ga_490,"Is scannán Béarla 98 nóiméad é Super Capers ina bhfuil Michael Rooker agus Tom Sizemore, curtha in eagar ag Stacy Katzman, agus arna dháileadh ag Roadside Attractions agus Lionsgate.",3,False,False,True,A006,ga,927,team_g,Film,7,Super_Capers | editing | Stacy_Katzman<br>Super_Capers | starring | Michael_Rooker<br>Super_Capers | starring | Tom_Sizemore<br>Super_Capers | language | English_language<br>Super_Capers | runtime | 98.0<br>Super_Capers | distributor | Roadside_Attractions<br>Super_Capers | distributor | Lionsgate,Film#7,90,Is scannán é Super Capers ina bhfuil príomhpháirteanna ag Michael Rooker agus Tom Sizemore. Tá sé 98 nóiméad ar fad agus is i mBéarla é. Dáiltear é ag Lionsgate agus ag Roadside Attractions. Ba é an t-eagarthaóir air Stacy Katzman.,ref
ga_190,"Bhí Michael Rooker agus Tom Sizemore ina réaltaí i Super capers, a scríobhann sa Bheurla. D'oibrigh an leabhar ag Lionsgate agus Roadside Attractions agus tá sé 98.0 méadar ar fhad.",1,False,False,True,A008,ga,927,team_a,Film,7,Super_Capers | editing | Stacy_Katzman<br>Super_Capers | starring | Michael_Rooker<br>Super_Capers | starring | Tom_Sizemore<br>Super_Capers | language | English_language<br>Super_Capers | runtime | 98.0<br>Super_Capers | distributor | Roadside_Attractions<br>Super_Capers | distributor | Lionsgate,Film#7,90,Is scannán é Super Capers ina bhfuil príomhpháirteanna ag Michael Rooker agus Tom Sizemore. Tá sé 98 nóiméad ar fad agus is i mBéarla é. Dáiltear é ag Lionsgate agus ag Roadside Attractions. Ba é an t-eagarthaóir air Stacy Katzman.,ref
ga_390,"Is é eagarthóir Super Capers, atá príomhpháirt ann ag Michael Rooker agus Tom Sizemore, ná Stacy Katzman. Labhraítear an An Béarla i Super Capers. Tá am rite de 98 ag Super Capers, dáilte ag Roadside Attractions agus Lionsgate.",2,True,True,True,A009,ga,927,team_b,Film,7,Super_Capers | editing | Stacy_Katzman<br>Super_Capers | starring | Michael_Rooker<br>Super_Capers | starring | Tom_Sizemore<br>Super_Capers | language | English_language<br>Super_Capers | runtime | 98.0<br>Super_Capers | distributor | Roadside_Attractions<br>Super_Capers | distributor | Lionsgate,Film#7,90,Is scannán é Super Capers ina bhfuil príomhpháirteanna ag Michael Rooker agus Tom Sizemore. Tá sé 98 nóiméad ar fad agus is i mBéarla é. Dáiltear é ag Lionsgate agus ag Roadside Attractions. Ba é an t-eagarthaóir air Stacy Katzman.,ref
ga_90,"Stacy Kartzman atá mar eagrúchán de Super Capers, ina bhfuil MichaelRooker agus Tom Sizemore mar phríomhpháirtithe. Roadside Attractions agus Lionsgate a dháileálann na Super Capers, a bhfuil ama rith 98 aige.",4,True,True,True,A005,ga,927,team_d,Film,7,Super_Capers | editing | Stacy_Katzman<br>Super_Capers | starring | Michael_Rooker<br>Super_Capers | starring | Tom_Sizemore<br>Super_Capers | language | English_language<br>Super_Capers | runtime | 98.0<br>Super_Capers | distributor | Roadside_Attractions<br>Super_Capers | distributor | Lionsgate,Film#7,90,Is scannán é Super Capers ina bhfuil príomhpháirteanna ag Michael Rooker agus Tom Sizemore. Tá sé 98 nóiméad ar fad agus is i mBéarla é. Dáiltear é ag Lionsgate agus ag Roadside Attractions. Ba é an t-eagarthaóir air Stacy Katzman.,ref
ga_290,Is scannán é Super Capers ina bhfuil príomhpháirteanna ag Michael Rooker agus Tom Sizemore. Tá sé 98 nóiméad ar fad agus is i mBéarla é. Dáiltear é ag Lionsgate agus ag Roadside Attractions. Ba é an t-eagarthaóir air Stacy Katzman.,4,True,True,True,A007,ga,927,refs,Film,7,Super_Capers | editing | Stacy_Katzman<br>Super_Capers | starring | Michael_Rooker<br>Super_Capers | starring | Tom_Sizemore<br>Super_Capers | language | English_language<br>Super_Capers | runtime | 98.0<br>Super_Capers | distributor | Roadside_Attractions<br>Super_Capers | distributor | Lionsgate,Film#7,90,Is scannán é Super Capers ina bhfuil príomhpháirteanna ag Michael Rooker agus Tom Sizemore. Tá sé 98 nóiméad ar fad agus is i mBéarla é. Dáiltear é ag Lionsgate agus ag Roadside Attractions. Ba é an t-eagarthaóir air Stacy Katzman.,ref
ga_491,Rugadh Alan Shepard i New Hampshire ar 18 Samhain 1923 agus is as Stáit Aontaithe Mheiriceá é. Fuair sé bás i gCalifornia. Bhí sé ina bhall foirne d'Apollo 14.,5,True,True,True,A006,ga,1046,team_b,Astronaut,5,"Alan_Shepard | birthDate | ""1923-11-18""<br>Alan_Shepard | nationality | United_States<br>Alan_Shepard | deathPlace | California<br>Alan_Shepard | birthPlace | New_Hampshire<br>Alan_Shepard | mission | Apollo_14",Astronaut#5,91,"""Ba Mheiriceánach é Alan Shepard a rugadh an 18 Samhain 1923 in New Hampshire, a bhí ina bhall de chriú Apollo 14 agus fuair bás in California.""",ref
ga_191,"""Ba Mheiriceánach é Alan Shepard a rugadh an 18 Samhain 1923 in New Hampshire, a bhí ina bhall de chriú Apollo 14 agus fuair bás in California.""",5,False,False,True,A008,ga,1046,refs,Astronaut,5,"Alan_Shepard | birthDate | ""1923-11-18""<br>Alan_Shepard | nationality | United_States<br>Alan_Shepard | deathPlace | California<br>Alan_Shepard | birthPlace | New_Hampshire<br>Alan_Shepard | mission | Apollo_14",Astronaut#5,91,"""Ba Mheiriceánach é Alan Shepard a rugadh an 18 Samhain 1923 in New Hampshire, a bhí ina bhall de chriú Apollo 14 agus fuair bás in California.""",ref
ga_391,"Rugadh Alan Shepard ar 18 Samhain 1923 i Nua-Hamhsair, Stáit Aontaithe Mheiriceá. Bhí sé ina bhall foirne Apollo 14 agus fuair sé bás i California.",3,True,True,True,A009,ga,1046,team_a,Astronaut,5,"Alan_Shepard | birthDate | ""1923-11-18""<br>Alan_Shepard | nationality | United_States<br>Alan_Shepard | deathPlace | California<br>Alan_Shepard | birthPlace | New_Hampshire<br>Alan_Shepard | mission | Apollo_14",Astronaut#5,91,"""Ba Mheiriceánach é Alan Shepard a rugadh an 18 Samhain 1923 in New Hampshire, a bhí ina bhall de chriú Apollo 14 agus fuair bás in California.""",ref
ga_91,"Rugadh Alan Shepard ar an 18 Samhain, 1923 i New Hampshire, Stáit Aontaithe Mheiriceá. Spásaire Meiriceánach a bhí ann a d’eitil ar mhisean Apollo 14 agus a fuair bás i gCalifornia.",5,True,True,True,A005,ga,1046,team_g,Astronaut,5,"Alan_Shepard | birthDate | ""1923-11-18""<br>Alan_Shepard | nationality | United_States<br>Alan_Shepard | deathPlace | California<br>Alan_Shepard | birthPlace | New_Hampshire<br>Alan_Shepard | mission | Apollo_14",Astronaut#5,91,"""Ba Mheiriceánach é Alan Shepard a rugadh an 18 Samhain 1923 in New Hampshire, a bhí ina bhall de chriú Apollo 14 agus fuair bás in California.""",ref
ga_291,Rugadh Alan Shepard i New Hampshire ar an 18 Deireadh Fómhair 1923. Ba náisiúnach de chuid na Stát Aontaithe é agus cailleadh i California é. Ba bhall foirne Apollo 14 é.,5,False,False,True,A007,ga,1046,team_d,Astronaut,5,"Alan_Shepard | birthDate | ""1923-11-18""<br>Alan_Shepard | nationality | United_States<br>Alan_Shepard | deathPlace | California<br>Alan_Shepard | birthPlace | New_Hampshire<br>Alan_Shepard | mission | Apollo_14",Astronaut#5,91,"""Ba Mheiriceánach é Alan Shepard a rugadh an 18 Samhain 1923 in New Hampshire, a bhí ina bhall de chriú Apollo 14 agus fuair bás in California.""",ref
ga_492,"""Tá Leacht an 11ú Cathlán Coisithe Mississippi faoi chuimsiú na catagóire de Réadmhaoin Rannchuiditheach i SAM áit a bhfuil sé suite. Is é láthair dhíreach an leachta Contae Adams, Pennsylvania, i mbardasacht Gettysburg agus tógadh an leacht sa bhliain 2000. Tá Contae Carroll, Maryland, suite taobh thoir theas de Chontae Adams, Pennsylvania.""",3,True,True,True,A006,ga,712,refs,Monument,6,"11th_Mississippi_Infantry_Monument | established | 2000<br>11th_Mississippi_Infantry_Monument | location | Adams_County,_Pennsylvania<br>11th_Mississippi_Infantry_Monument | municipality | Gettysburg,_Pennsylvania<br>Adams_County,_Pennsylvania | hasToItsSoutheast | Carroll_County,_Maryland<br>11th_Mississippi_Infantry_Monument | category | Contributing_property<br>11th_Mississippi_Infantry_Monument | country | ""United States""",Monument#6,92,"""Tá Leacht an 11ú Cathlán Coisithe Mississippi faoi chuimsiú na catagóire de Réadmhaoin Rannchuiditheach i SAM áit a bhfuil sé suite. Is é láthair dhíreach an leachta Contae Adams, Pennsylvania, i mbardasacht Gettysburg agus tógadh an leacht sa bhliain 2000. Tá Contae Carroll, Maryland, suite taobh thoir theas de Chontae Adams, Pennsylvania.""",ref
ga_192,"Bunaíodh an 11ú Séadchomhartha Coisithe Mississippi sa bhliain 2000 i Gettysburg, Pennsylvania, atá lonnaithe i gContae Adams. Tá Contae Adams ar an teorainn thoir theas ag Carroll County, Maryland. Is maoin ranníocach de chuid na Stát Aontaithe é an 11ú Séadchomhartha Coisithe Mississippi.",4,True,True,True,A008,ga,712,team_g,Monument,6,"11th_Mississippi_Infantry_Monument | established | 2000<br>11th_Mississippi_Infantry_Monument | location | Adams_County,_Pennsylvania<br>11th_Mississippi_Infantry_Monument | municipality | Gettysburg,_Pennsylvania<br>Adams_County,_Pennsylvania | hasToItsSoutheast | Carroll_County,_Maryland<br>11th_Mississippi_Infantry_Monument | category | Contributing_property<br>11th_Mississippi_Infantry_Monument | country | ""United States""",Monument#6,92,"""Tá Leacht an 11ú Cathlán Coisithe Mississippi faoi chuimsiú na catagóire de Réadmhaoin Rannchuiditheach i SAM áit a bhfuil sé suite. Is é láthair dhíreach an leachta Contae Adams, Pennsylvania, i mbardasacht Gettysburg agus tógadh an leacht sa bhliain 2000. Tá Contae Carroll, Maryland, suite taobh thoir theas de Chontae Adams, Pennsylvania.""",ref
ga_392,"Tá Leacht an 11ú Buíon Coisithe Mississippi lonnaithe i Gettysburg, Contae Adams, Pennsylvania, a bhfuil Contae Carroll, Maryland, thiar ó dheas ó shin. Cuirtear i gcatagóir mar mhaoin rannpháirteach é agus cuireadh ar bun i 2000 é.",2,True,True,True,A009,ga,712,team_d,Monument,6,"11th_Mississippi_Infantry_Monument | established | 2000<br>11th_Mississippi_Infantry_Monument | location | Adams_County,_Pennsylvania<br>11th_Mississippi_Infantry_Monument | municipality | Gettysburg,_Pennsylvania<br>Adams_County,_Pennsylvania | hasToItsSoutheast | Carroll_County,_Maryland<br>11th_Mississippi_Infantry_Monument | category | Contributing_property<br>11th_Mississippi_Infantry_Monument | country | ""United States""",Monument#6,92,"""Tá Leacht an 11ú Cathlán Coisithe Mississippi faoi chuimsiú na catagóire de Réadmhaoin Rannchuiditheach i SAM áit a bhfuil sé suite. Is é láthair dhíreach an leachta Contae Adams, Pennsylvania, i mbardasacht Gettysburg agus tógadh an leacht sa bhliain 2000. Tá Contae Carroll, Maryland, suite taobh thoir theas de Chontae Adams, Pennsylvania.""",ref
ga_92,"Bunaíodh an 11ú Monument Infantry Mississippi i 2000 agus tá sé aicmithe mar mhaoin ranníocaíochta. Tá sé suite i gComhphobal Gettysburg, Contae Adams, Pennsylvania, Stáit Aontaithe Mheiriceá.  Tá Contae Adams, Pennsylvania i dtuaisceart Contae Carroll, Maryland.",4,True,True,True,A005,ga,712,team_a,Monument,6,"11th_Mississippi_Infantry_Monument | established | 2000<br>11th_Mississippi_Infantry_Monument | location | Adams_County,_Pennsylvania<br>11th_Mississippi_Infantry_Monument | municipality | Gettysburg,_Pennsylvania<br>Adams_County,_Pennsylvania | hasToItsSoutheast | Carroll_County,_Maryland<br>11th_Mississippi_Infantry_Monument | category | Contributing_property<br>11th_Mississippi_Infantry_Monument | country | ""United States""",Monument#6,92,"""Tá Leacht an 11ú Cathlán Coisithe Mississippi faoi chuimsiú na catagóire de Réadmhaoin Rannchuiditheach i SAM áit a bhfuil sé suite. Is é láthair dhíreach an leachta Contae Adams, Pennsylvania, i mbardasacht Gettysburg agus tógadh an leacht sa bhliain 2000. Tá Contae Carroll, Maryland, suite taobh thoir theas de Chontae Adams, Pennsylvania.""",ref
ga_292,"Bunaíodh 11th Mississippi Infantry Monument lonnaithe i gContae Adams, Pennsylvania, Gettysburg, Pennsylvania agus Stáit Aontaithe Mheiriceá i 2000. Is ag cur maoine é 11th Mississippi Infantry Monument. Tá Carroll County, Maryland suite soir dheas ó Chontae Adams, Pennsylvania.",3,True,True,True,A007,ga,712,team_b,Monument,6,"11th_Mississippi_Infantry_Monument | established | 2000<br>11th_Mississippi_Infantry_Monument | location | Adams_County,_Pennsylvania<br>11th_Mississippi_Infantry_Monument | municipality | Gettysburg,_Pennsylvania<br>Adams_County,_Pennsylvania | hasToItsSoutheast | Carroll_County,_Maryland<br>11th_Mississippi_Infantry_Monument | category | Contributing_property<br>11th_Mississippi_Infantry_Monument | country | ""United States""",Monument#6,92,"""Tá Leacht an 11ú Cathlán Coisithe Mississippi faoi chuimsiú na catagóire de Réadmhaoin Rannchuiditheach i SAM áit a bhfuil sé suite. Is é láthair dhíreach an leachta Contae Adams, Pennsylvania, i mbardasacht Gettysburg agus tógadh an leacht sa bhliain 2000. Tá Contae Carroll, Maryland, suite taobh thoir theas de Chontae Adams, Pennsylvania.""",ref
ga_493,"Tá an cód postála DL1, DL2, DL3 ag Darlington.",5,True,True,True,A006,ga,117,team_d,Scientist,1,"Darlington | postalCode | ""DL1, DL2, DL3""",Scientist#1,93,"""Is iad limistéir na gcód poist in Darlington DL1, DL2, DL3.""",ref
ga_193,"Is iad na cóid poist de Dharlington ná DL1, DL2 and DL3.",4,True,True,True,A008,ga,117,team_b,Scientist,1,"Darlington | postalCode | ""DL1, DL2, DL3""",Scientist#1,93,"""Is iad limistéir na gcód poist in Darlington DL1, DL2, DL3.""",ref
ga_393,"Is iad na cóid poist do Darlington ná DL1, DL2, agus DL3.",4,True,True,True,A009,ga,117,team_g,Scientist,1,"Darlington | postalCode | ""DL1, DL2, DL3""",Scientist#1,93,"""Is iad limistéir na gcód poist in Darlington DL1, DL2, DL3.""",ref
